date,event,location,result,fighter1,fighter2,method_of_victory,fight_duration,fight_format,f1_knockdown,f2_knockdown,f1_sig_strike_land,f2_sig_strike_land,f1_sig_strike_att,f2_sig_strike_att,f1_total_strike_land,f2_total_strike_land,f1_total_strike_att,f2_total_strike_att,f1_takedown_land,f2_takedown_land,f1_takedown_att,f2_takedown_att,f1_sub_att,f2_sub_att,f1_reversal,f2_reversal,f1_control_time,f2_control_time
"September 03, 2022",UFC Fight Night: Gane vs. Tuivasa,"Paris, Ile-de-France, France",1,Abus Magomedov,Dustin Stoltzfus,KO/TKO,19,3,1,0,7,0,7,2,7,0,7,2,0,0,0,0,0,0,0,0,2,0
"September 03, 2022",UFC Fight Night: Gane vs. Tuivasa,"Paris, Ile-de-France, France",1,Robert Whittaker,Marvin Vettori,Decision - Unanimous,900,3,0,0,74,33,166,116,74,38,166,121,1,0,1,1,0,0,0,0,12,28
"September 03, 2022",UFC Fight Night: Gane vs. Tuivasa,"Paris, Ile-de-France, France",0,Alessio Di Chirico,Roman Kopylov,KO/TKO,669,3,0,1,39,59,126,122,43,66,131,129,0,0,4,0,0,0,0,0,62,1
"September 03, 2022",UFC Fight Night: Gane vs. Tuivasa,"Paris, Ile-de-France, France",1,Ciryl Gane,Tai Tuivasa,KO/TKO,863,5,1,1,110,29,168,89,110,29,168,89,0,0,1,0,0,0,0,0,1,4
"August 06, 2022",UFC Fight Night: Santos vs. Hill,"Las Vegas, Nevada, USA",0,Sam Alvey,Michal Oleksiejczuk,KO/TKO,116,3,0,2,3,22,11,37,3,40,11,57,0,0,1,0,0,0,0,0,0,57
"August 06, 2022",UFC Fight Night: Santos vs. Hill,"Las Vegas, Nevada, USA",1,Bryan Battle,Takashi Sato,KO/TKO,44,3,1,0,7,2,10,8,7,2,10,8,0,0,0,0,0,0,0,0,2,0
"August 06, 2022",UFC Fight Night: Santos vs. Hill,"Las Vegas, Nevada, USA",1,Cory McKenna,Miranda Granger,Submission,363,3,0,0,13,13,22,34,43,14,53,35,3,0,4,0,2,0,0,0,280,5
"August 06, 2022",UFC Fight Night: Santos vs. Hill,"Las Vegas, Nevada, USA",1,Mohammed Usman,Zac Pauga,KO/TKO,336,3,1,0,12,32,40,50,13,33,41,51,0,0,1,0,0,0,0,0,2,0
"August 06, 2022",UFC Fight Night: Santos vs. Hill,"Las Vegas, Nevada, USA",0,Brogan Walker,Juliana Miller,KO/TKO,837,3,0,0,30,54,48,85,52,110,74,156,0,4,0,4,0,1,1,0,76,580
"August 06, 2022",UFC Fight Night: Santos vs. Hill,"Las Vegas, Nevada, USA",0,Augusto Sakai,Serghei Spivac,KO/TKO,522,3,0,0,8,33,23,49,14,86,29,119,0,6,0,8,0,1,0,0,23,397
"August 06, 2022",UFC Fight Night: Santos vs. Hill,"Las Vegas, Nevada, USA",0,Vicente Luque,Geoff Neal,KO/TKO,721,3,0,2,97,121,203,211,97,125,203,215,0,1,0,3,0,0,0,0,0,47
"August 06, 2022",UFC Fight Night: Santos vs. Hill,"Las Vegas, Nevada, USA",1,Terrance McKinney,Erick Gonzalez,Submission,137,3,0,0,18,9,37,16,23,10,42,18,1,0,1,1,1,0,0,0,52,0
"August 13, 2022",UFC Fight Night: Vera vs. Cruz,"San Diego, California, USA",0,Youssef Zalal,Da'Mon Blackshear,Decision - Majority,900,3,0,0,63,27,150,69,82,40,179,91,1,1,1,5,1,1,1,2,292,231
"August 06, 2022",UFC Fight Night: Santos vs. Hill,"Las Vegas, Nevada, USA",0,Thiago Santos,Jamahal Hill,KO/TKO,1051,5,0,0,53,89,94,152,56,130,98,194,6,0,20,0,0,0,0,0,354,86
"August 13, 2022",UFC Fight Night: Vera vs. Cruz,"San Diego, California, USA",0,Jason Witt,Josh Quinlan,KO/TKO,129,3,0,1,1,3,12,12,2,3,13,12,1,0,2,0,0,0,0,0,27,1
"August 13, 2022",UFC Fight Night: Vera vs. Cruz,"San Diego, California, USA",0,Ode Osbourne,Tyson Nam,KO/TKO,179,3,0,1,15,13,41,25,15,13,41,25,0,0,0,0,0,0,0,0,0,3
"August 13, 2022",UFC Fight Night: Vera vs. Cruz,"San Diego, California, USA",1,Gabriel Benitez,Charlie Ontiveros,KO/TKO,213,3,0,0,37,22,60,47,47,28,74,55,1,0,2,0,0,0,0,0,84,0
"August 13, 2022",UFC Fight Night: Vera vs. Cruz,"San Diego, California, USA",1,Angela Hill,Loopy Godinez,Decision - Unanimous,900,3,0,0,85,92,218,241,88,98,225,250,1,1,6,3,0,0,0,0,36,17
"August 13, 2022",UFC Fight Night: Vera vs. Cruz,"San Diego, California, USA",0,Bruno Silva,Gerald Meerschaert,Submission,699,3,0,1,29,46,81,114,38,61,93,136,0,1,0,6,0,1,0,0,1,132
"August 13, 2022",UFC Fight Night: Vera vs. Cruz,"San Diego, California, USA",1,Priscila Cachoeira,Ariane da Silva,KO/TKO,65,3,1,0,20,4,35,15,20,4,35,15,0,0,0,0,0,0,0,0,11,0
"August 13, 2022",UFC Fight Night: Vera vs. Cruz,"San Diego, California, USA",1,Martin Buday,Lukasz Brzeski,Decision - Split,900,3,0,0,66,118,188,273,66,124,188,280,0,0,0,0,0,0,0,0,6,0
"August 13, 2022",UFC Fight Night: Vera vs. Cruz,"San Diego, California, USA",0,Cynthia Calvillo,Nina Nunes,Decision - Split,900,3,0,0,48,39,139,133,66,47,159,142,3,0,6,1,0,0,0,0,129,0
"August 13, 2022",UFC Fight Night: Vera vs. Cruz,"San Diego, California, USA",0,Devin Clark,Azamat Murzakanov,KO/TKO,678,3,0,1,14,79,52,106,39,95,83,127,0,0,0,1,0,0,0,0,26,220
"August 13, 2022",UFC Fight Night: Vera vs. Cruz,"San Diego, California, USA",1,Nate Landwehr,David Onama,Decision - Majority,900,3,0,1,91,71,185,174,133,79,253,186,3,1,4,6,2,0,1,1,305,73
"August 13, 2022",UFC Fight Night: Vera vs. Cruz,"San Diego, California, USA",1,Yazmin Jauregui,Iasmin Lucindo,Decision - Unanimous,900,3,0,0,86,66,218,181,87,66,219,181,0,0,0,2,0,0,0,0,13,34
"July 16, 2022",UFC Fight Night: Ortega vs. Rodriguez,"Elmont, New York, USA",0,Dwight Grant,Dustin Stoltzfus,Decision - Unanimous,900,3,0,0,52,49,100,112,54,102,102,173,0,2,0,5,0,0,0,0,0,257
"July 16, 2022",UFC Fight Night: Ortega vs. Rodriguez,"Elmont, New York, USA",1,Ricky Simon,Jack Shore,Submission,508,3,1,0,25,19,38,44,46,27,59,52,2,0,8,3,1,0,0,0,246,13
"August 13, 2022",UFC Fight Night: Vera vs. Cruz,"San Diego, California, USA",1,Marlon Vera,Dominick Cruz,KO/TKO,1037,5,3,0,61,92,156,249,63,100,160,259,0,2,0,7,0,0,0,0,10,65
"July 16, 2022",UFC Fight Night: Ortega vs. Rodriguez,"Elmont, New York, USA",0,Jessica Penne,Emily Ducote,Decision - Unanimous,900,3,0,0,63,116,244,205,68,117,249,206,0,0,8,0,0,0,0,0,0,0
"July 16, 2022",UFC Fight Night: Ortega vs. Rodriguez,"Elmont, New York, USA",1,Dustin Jacoby,Da Woon Jung,KO/TKO,193,3,1,0,14,14,23,39,14,14,23,39,0,0,0,0,0,0,0,0,3,0
"July 16, 2022",UFC Fight Night: Ortega vs. Rodriguez,"Elmont, New York, USA",1,Lauren Murphy,Miesha Tate,Decision - Unanimous,900,3,0,0,102,85,184,164,128,121,211,201,2,0,6,7,0,0,0,0,78,125
"July 16, 2022",UFC Fight Night: Ortega vs. Rodriguez,"Elmont, New York, USA",1,Punahele Soriano,Dalcha Lungiambula,KO/TKO,328,3,1,0,17,11,35,22,19,17,37,28,0,2,1,2,0,0,0,0,4,99
"July 16, 2022",UFC Fight Night: Ortega vs. Rodriguez,"Elmont, New York, USA",1,Bill Algeo,Herbert Burns,KO/TKO,410,3,0,0,28,10,36,12,81,18,104,25,1,1,1,2,0,2,0,0,326,32
"July 16, 2022",UFC Fight Night: Ortega vs. Rodriguez,"Elmont, New York, USA",1,Shane Burgos,Charles Jourdain,Decision - Majority,900,3,0,0,42,113,80,188,67,161,116,241,2,0,7,1,3,0,0,0,385,128
"July 16, 2022",UFC Fight Night: Ortega vs. Rodriguez,"Elmont, New York, USA",1,Li Jingliang,Muslim Salikhov,KO/TKO,578,3,1,0,38,23,87,56,40,33,91,67,1,1,2,4,0,0,0,0,30,70
"July 16, 2022",UFC Fight Night: Ortega vs. Rodriguez,"Elmont, New York, USA",1,Matt Schnell,Sumudaerji,Submission,564,3,0,1,47,58,81,83,79,67,120,92,2,0,3,0,2,0,1,2,160,133
"July 16, 2022",UFC Fight Night: Ortega vs. Rodriguez,"Elmont, New York, USA",0,Michelle Waterson-Gomez,Amanda Lemos,Submission,408,3,0,0,29,20,56,35,35,20,62,35,1,0,2,0,0,1,0,1,68,5
"July 23, 2022",UFC Fight Night: Blaydes vs. Aspinall,"London, England, United Kingdom",1,Jai Herbert,Kyle Nelson,Decision - Unanimous,900,3,0,0,36,41,64,62,84,55,116,77,0,0,1,4,0,0,0,0,357,186
"July 23, 2022",UFC Fight Night: Blaydes vs. Aspinall,"London, England, United Kingdom",0,Claudio Silva,Nicolas Dalby,Decision - Unanimous,900,3,0,0,11,45,21,94,46,61,59,114,4,1,12,1,0,1,0,1,437,257
"July 16, 2022",UFC Fight Night: Ortega vs. Rodriguez,"Elmont, New York, USA",0,Brian Ortega,Yair Rodriguez,KO/TKO,251,5,0,0,22,23,35,46,26,48,39,76,1,0,5,0,0,0,0,0,144,0
"July 23, 2022",UFC Fight Night: Blaydes vs. Aspinall,"London, England, United Kingdom",0,Makwan Amirkhani,Jonathan Pearce,KO/TKO,550,3,0,0,11,90,22,112,12,144,23,178,3,4,7,5,0,0,0,0,85,286
"July 23, 2022",UFC Fight Night: Blaydes vs. Aspinall,"London, England, United Kingdom",0,Mandy Bohm,Victoria Leonardo,Decision - Unanimous,900,3,0,0,52,39,93,110,83,85,124,166,0,2,1,6,1,0,0,0,55,426
"July 23, 2022",UFC Fight Night: Blaydes vs. Aspinall,"London, England, United Kingdom",1,Muhammad Mokaev,Charles Johnson,Decision - Unanimous,900,3,0,0,12,12,29,22,32,71,54,84,12,0,26,0,0,0,0,0,704,27
"July 23, 2022",UFC Fight Night: Blaydes vs. Aspinall,"London, England, United Kingdom",1,Nathaniel Wood,Charles Rosa,Decision - Unanimous,900,3,0,0,97,51,159,167,102,54,166,170,1,2,1,9,0,1,0,0,85,52
"July 23, 2022",UFC Fight Night: Blaydes vs. Aspinall,"London, England, United Kingdom",0,Mason Jones,Ludovit Klein,Decision - Unanimous,900,3,0,1,43,50,105,87,78,70,141,112,0,0,3,1,0,0,0,0,137,401
"July 23, 2022",UFC Fight Night: Blaydes vs. Aspinall,"London, England, United Kingdom",1,Paddy Pimblett,Jordan Leavitt,Submission,466,3,0,0,17,16,39,22,30,41,53,48,1,3,1,9,4,0,0,0,104,290
"July 23, 2022",UFC Fight Night: Blaydes vs. Aspinall,"London, England, United Kingdom",1,Marc Diakiese,Damir Hadzovic,Decision - Unanimous,900,3,0,0,13,5,32,10,78,20,111,25,8,0,11,1,0,0,0,0,815,0
"July 23, 2022",UFC Fight Night: Blaydes vs. Aspinall,"London, England, United Kingdom",0,Paul Craig,Volkan Oezdemir,Decision - Unanimous,900,3,0,0,33,72,126,129,41,108,136,170,0,1,15,2,0,0,0,0,7,309
"July 23, 2022",UFC Fight Night: Blaydes vs. Aspinall,"London, England, United Kingdom",1,Molly McCann,Hannah Goldy,KO/TKO,232,3,1,0,24,9,52,33,29,9,57,33,0,0,1,5,0,0,0,0,10,70
"July 23, 2022",UFC Fight Night: Blaydes vs. Aspinall,"London, England, United Kingdom",1,Curtis Blaydes,Tom Aspinall,KO/TKO,15,5,0,0,4,3,10,5,4,3,10,5,0,0,0,0,0,0,0,0,1,0
"July 23, 2022",UFC Fight Night: Blaydes vs. Aspinall,"London, England, United Kingdom",1,Nikita Krylov,Alexander Gustafsson,KO/TKO,67,3,2,0,26,5,44,8,26,5,45,9,0,0,0,0,0,0,0,0,9,7
"July 23, 2022",UFC Fight Night: Blaydes vs. Aspinall,"London, England, United Kingdom",1,Jack Hermansson,Chris Curtis,Decision - Unanimous,900,3,0,0,100,43,251,125,100,43,251,125,0,0,6,0,0,0,0,0,0,0
"July 09, 2022",UFC Fight Night: Dos Anjos vs. Fiziev,"Las Vegas, Nevada, USA",0,Ronnie Lawrence,Saidyokub Kakhramonov,Decision - Unanimous,900,3,0,0,15,32,33,59,16,105,34,156,1,10,2,16,0,0,0,0,4,739
"July 09, 2022",UFC Fight Night: Dos Anjos vs. Fiziev,"Las Vegas, Nevada, USA",1,Kennedy Nzechukwu,Karl Roberson,KO/TKO,739,3,0,0,20,9,43,19,64,16,114,26,5,0,7,3,1,0,0,0,646,23
"July 09, 2022",UFC Fight Night: Dos Anjos vs. Fiziev,"Las Vegas, Nevada, USA",0,Douglas Silva de Andrade,Said Nurmagomedov,Decision - Unanimous,900,3,0,0,28,42,74,97,44,77,95,150,1,1,1,5,0,0,0,0,252,22
"July 09, 2022",UFC Fight Night: Dos Anjos vs. Fiziev,"Las Vegas, Nevada, USA",0,Michael Johnson,Jamie Mullarkey,Decision - Split,900,3,1,0,66,96,190,217,68,96,194,218,0,0,2,2,0,0,0,0,37,17
"July 09, 2022",UFC Fight Night: Dos Anjos vs. Fiziev,"Las Vegas, Nevada, USA",1,Cody Brundage,Tresean Gore,KO/TKO,230,3,1,0,15,8,39,25,23,8,49,27,1,0,2,0,0,0,0,0,78,0
"July 09, 2022",UFC Fight Night: Dos Anjos vs. Fiziev,"Las Vegas, Nevada, USA",1,Antonina Shevchenko,Cortney Casey,Decision - Split,900,3,0,0,55,33,117,86,81,80,158,146,0,2,1,5,0,0,0,0,110,188
"July 09, 2022",UFC Fight Night: Dos Anjos vs. Fiziev,"Las Vegas, Nevada, USA",1,David Onama,Garrett Armfield,Submission,493,3,0,0,29,21,72,72,46,29,95,83,2,0,6,2,1,0,0,0,155,112
"July 09, 2022",UFC Fight Night: Dos Anjos vs. Fiziev,"Las Vegas, Nevada, USA",0,Jared Vanderaa,Chase Sherman,KO/TKO,790,3,0,1,109,137,266,235,109,137,267,235,0,0,0,0,0,0,0,0,0,1
"July 09, 2022",UFC Fight Night: Dos Anjos vs. Fiziev,"Las Vegas, Nevada, USA",0,Rafael Dos Anjos,Rafael Fiziev,KO/TKO,1218,5,0,1,54,64,110,159,90,92,162,192,2,0,16,1,0,0,0,0,373,179
"July 09, 2022",UFC Fight Night: Dos Anjos vs. Fiziev,"Las Vegas, Nevada, USA",1,Caio Borralho,Armen Petrosyan,Decision - Unanimous,900,3,0,0,12,31,25,61,49,72,83,132,4,0,5,0,0,0,0,1,609,79
"July 30, 2022",UFC 277: Pena vs. Nunes 2,"Dallas, Texas, USA",1,Joselyne Edwards,Ji Yeon Kim,Decision - Split,900,3,0,0,101,78,234,193,116,87,250,203,1,0,3,0,0,0,0,0,121,19
"July 09, 2022",UFC Fight Night: Dos Anjos vs. Fiziev,"Las Vegas, Nevada, USA",1,Aiemann Zahabi,Ricky Turcios,Decision - Unanimous,900,3,0,0,54,27,105,235,54,27,105,235,0,0,0,2,0,0,0,0,0,0
"July 30, 2022",UFC 277: Pena vs. Nunes 2,"Dallas, Texas, USA",1,Nicolae Negumereanu,Ihor Potieria,KO/TKO,513,3,0,0,51,38,95,70,72,52,122,85,2,0,3,0,0,0,0,0,241,0
"July 30, 2022",UFC 277: Pena vs. Nunes 2,"Dallas, Texas, USA",1,Michael Morales,Adam Fugitt,KO/TKO,669,3,2,0,83,64,151,113,89,70,157,120,0,1,1,8,0,0,0,0,12,111
"July 30, 2022",UFC 277: Pena vs. Nunes 2,"Dallas, Texas, USA",1,Drakkar Klose,Rafa Garcia,Decision - Unanimous,900,3,0,0,61,34,115,57,111,83,175,111,2,3,10,11,0,0,0,0,125,174
"July 30, 2022",UFC 277: Pena vs. Nunes 2,"Dallas, Texas, USA",0,Derrick Lewis,Sergei Pavlovich,KO/TKO,55,3,0,1,4,15,6,24,4,15,6,24,0,0,0,0,0,0,0,0,0,2
"July 30, 2022",UFC 277: Pena vs. Nunes 2,"Dallas, Texas, USA",1,Drew Dober,Rafael Alves,KO/TKO,690,3,1,0,62,37,151,68,62,46,151,80,0,1,0,3,0,0,0,0,7,141
"July 30, 2022",UFC 277: Pena vs. Nunes 2,"Dallas, Texas, USA",0,Don'Tale Mayes,Hamdy Abdelwahab,Overturned,900,3,0,1,47,58,116,110,54,106,123,164,0,3,0,4,0,0,0,0,0,396
"July 30, 2022",UFC 277: Pena vs. Nunes 2,"Dallas, Texas, USA",1,Magomed Ankalaev,Anthony Smith,KO/TKO,489,3,0,0,46,18,79,36,64,21,102,39,0,0,0,1,0,0,0,0,146,51
"July 30, 2022",UFC 277: Pena vs. Nunes 2,"Dallas, Texas, USA",1,Brandon Moreno,Kai Kara-France,KO/TKO,874,5,1,0,58,53,151,110,59,66,153,123,0,1,3,2,0,0,0,0,45,24
"July 30, 2022",UFC 277: Pena vs. Nunes 2,"Dallas, Texas, USA",1,Alexandre Pantoja,Alex Perez,Submission,91,3,0,0,8,10,12,14,8,10,12,14,1,0,1,1,1,0,0,0,66,0
"July 30, 2022",UFC 277: Pena vs. Nunes 2,"Dallas, Texas, USA",1,Alex Morono,Matthew Semelsberger,Decision - Unanimous,900,3,0,1,106,74,194,229,119,86,209,241,0,1,4,1,0,0,0,0,24,158
"July 30, 2022",UFC 277: Pena vs. Nunes 2,"Dallas, Texas, USA",0,Julianna Pena,Amanda Nunes,Decision - Unanimous,1500,5,0,3,60,85,154,152,130,126,239,201,0,6,0,8,1,1,0,0,0,709
"July 02, 2022",UFC 276: Adesanya vs. Cannonier,"Las Vegas, Nevada, USA",0,Pedro Munhoz,Sean O'Malley,Could Not Continue,489,3,0,0,26,25,41,47,26,25,41,47,0,0,0,0,0,0,0,0,0,0
"July 02, 2022",UFC 276: Adesanya vs. Cannonier,"Las Vegas, Nevada, USA",0,Robbie Lawler,Bryan Barberena,KO/TKO,587,3,0,0,81,147,141,316,81,148,141,317,0,0,0,0,0,0,0,0,0,0
"July 02, 2022",UFC 276: Adesanya vs. Cannonier,"Las Vegas, Nevada, USA",1,Israel Adesanya,Jared Cannonier,Decision - Unanimous,1500,5,0,0,116,90,230,157,163,141,277,217,0,0,0,4,0,0,0,0,0,254
"May 21, 2022",UFC Fight Night: Holm vs. Vieira,"Las Vegas, Nevada, USA",0,Elise Reed,Sam Hughes,KO/TKO,832,3,0,0,17,43,41,65,70,130,100,161,0,4,0,7,0,0,0,0,0,719
"July 02, 2022",UFC 276: Adesanya vs. Cannonier,"Las Vegas, Nevada, USA",0,Brad Riddell,Jalin Turner,Submission,45,3,0,0,2,3,3,5,2,3,3,5,0,0,1,0,0,1,0,0,0,13
"May 21, 2022",UFC Fight Night: Holm vs. Vieira,"Las Vegas, Nevada, USA",1,Chase Hooper,Felipe Colares,KO/TKO,780,3,0,0,60,21,93,23,140,43,188,46,4,2,7,4,3,0,5,3,424,254
"May 21, 2022",UFC Fight Night: Holm vs. Vieira,"Las Vegas, Nevada, USA",1,Jailton Almeida,Parker Porter,Submission,275,3,0,0,18,0,34,0,36,0,58,0,1,0,2,0,1,0,0,0,269,0
"May 21, 2022",UFC Fight Night: Holm vs. Vieira,"Las Vegas, Nevada, USA",0,Omar Morales,Uros Medic,KO/TKO,485,3,0,2,33,47,85,86,33,47,85,86,0,0,0,0,0,0,0,0,0,2
"May 21, 2022",UFC Fight Night: Holm vs. Vieira,"Las Vegas, Nevada, USA",0,Eryk Anders,JunYong Park,Decision - Split,900,3,0,0,65,105,142,184,75,108,155,187,3,0,24,1,0,0,0,1,285,31
"May 21, 2022",UFC Fight Night: Holm vs. Vieira,"Las Vegas, Nevada, USA",0,Polyana Viana,Tabatha Ricci,Decision - Unanimous,900,3,0,0,36,33,97,73,126,72,212,126,0,5,0,10,0,0,0,0,9,571
"July 02, 2022",UFC 276: Adesanya vs. Cannonier,"Las Vegas, Nevada, USA",1,Alexander Volkanovski,Max Holloway,Decision - Unanimous,1500,5,0,0,199,127,372,301,204,161,377,335,0,0,0,3,0,0,0,0,117,16
"May 21, 2022",UFC Fight Night: Holm vs. Vieira,"Las Vegas, Nevada, USA",0,Holly Holm,Ketlen Vieira,Decision - Split,1500,5,0,0,96,85,157,151,188,122,263,190,0,1,6,7,0,1,0,0,603,84
"May 21, 2022",UFC Fight Night: Holm vs. Vieira,"Las Vegas, Nevada, USA",1,Chidi Njokuani,Dusko Todorovic,KO/TKO,288,3,1,0,14,5,17,7,19,9,23,11,0,2,0,7,1,0,0,0,50,193
"June 25, 2022",UFC Fight Night: Tsarukyan vs. Gamrot,"Las Vegas, Nevada, USA",0,Brian Kelleher,Mario Bautista,Submission,147,3,0,0,2,6,3,17,2,6,3,17,0,2,0,2,0,1,0,0,0,88
"May 21, 2022",UFC Fight Night: Holm vs. Vieira,"Las Vegas, Nevada, USA",0,Santiago Ponzinibbio,Michel Pereira,Decision - Split,900,3,0,0,105,110,220,216,106,110,221,216,1,0,4,0,0,0,0,0,18,1
"July 02, 2022",UFC 276: Adesanya vs. Cannonier,"Las Vegas, Nevada, USA",0,Sean Strickland,Alex Pereira,KO/TKO,156,3,0,1,15,25,29,40,15,25,29,40,0,0,0,0,0,0,0,0,0,3
"May 21, 2022",UFC Fight Night: Holm vs. Vieira,"Las Vegas, Nevada, USA",1,Joseph Holmes,Alen Amedovski,Submission,64,3,1,0,16,1,23,8,16,1,23,8,1,0,1,0,1,0,0,0,21,0
"June 25, 2022",UFC Fight Night: Tsarukyan vs. Gamrot,"Las Vegas, Nevada, USA",0,JP Buys,Cody Durden,KO/TKO,68,3,0,1,7,23,11,30,7,34,11,41,0,0,2,0,0,0,0,0,0,26
"June 25, 2022",UFC Fight Night: Tsarukyan vs. Gamrot,"Las Vegas, Nevada, USA",1,Vanessa Demopoulos,Jinh Yu Frey,Decision - Split,900,3,0,0,66,62,139,133,71,81,144,153,1,0,7,1,0,0,0,0,254,11
"June 25, 2022",UFC Fight Night: Tsarukyan vs. Gamrot,"Las Vegas, Nevada, USA",0,Raulian Paiva,Sergey Morozov,Decision - Unanimous,900,3,0,0,63,68,142,127,63,82,142,143,1,2,4,13,0,0,0,0,13,275
"June 25, 2022",UFC Fight Night: Tsarukyan vs. Gamrot,"Las Vegas, Nevada, USA",1,Carlos Ulberg,Tafon Nchukwi,KO/TKO,75,3,1,0,15,3,19,4,15,3,19,4,0,0,0,0,0,0,0,0,4,0
"May 21, 2022",UFC Fight Night: Holm vs. Vieira,"Las Vegas, Nevada, USA",1,Jonathan Martinez,Vince Morales,Decision - Unanimous,900,3,0,0,88,51,154,153,88,62,154,164,2,0,2,0,0,0,0,1,41,14
"June 25, 2022",UFC Fight Night: Tsarukyan vs. Gamrot,"Las Vegas, Nevada, USA",0,Arman Tsarukyan,Mateusz Gamrot,Decision - Unanimous,1500,5,1,0,95,81,247,138,110,108,264,166,1,6,8,21,0,0,0,0,99,298
"June 25, 2022",UFC Fight Night: Tsarukyan vs. Gamrot,"Las Vegas, Nevada, USA",1,Shayilan Nuerdanbieke,TJ Brown,Decision - Unanimous,900,3,1,0,47,42,79,99,86,58,121,125,3,1,6,2,0,4,2,2,452,174
"June 25, 2022",UFC Fight Night: Tsarukyan vs. Gamrot,"Las Vegas, Nevada, USA",1,Thiago Moises,Christos Giagos,Submission,185,3,0,0,3,2,4,5,7,13,9,16,1,0,2,0,1,0,0,0,154,0
"June 25, 2022",UFC Fight Night: Tsarukyan vs. Gamrot,"Las Vegas, Nevada, USA",1,Chris Curtis,Rodolfo Vieira,Decision - Unanimous,900,3,0,0,109,86,174,145,128,90,193,149,0,0,0,20,0,0,0,0,35,125
"June 25, 2022",UFC Fight Night: Tsarukyan vs. Gamrot,"Las Vegas, Nevada, USA",1,Josh Parisian,Alan Baudot,KO/TKO,484,3,0,1,42,49,68,75,102,56,156,82,3,0,4,0,0,0,0,0,189,103
"June 25, 2022",UFC Fight Night: Tsarukyan vs. Gamrot,"Las Vegas, Nevada, USA",0,Neil Magny,Shavkat Rakhmonov,Submission,598,3,0,0,11,19,22,36,21,56,35,79,0,2,0,2,0,1,0,0,7,546
"June 25, 2022",UFC Fight Night: Tsarukyan vs. Gamrot,"Las Vegas, Nevada, USA",0,Nate Maness,Umar Nurmagomedov,Decision - Unanimous,900,3,0,0,2,74,20,100,46,128,68,161,0,3,0,4,0,0,0,0,0,649
"June 18, 2022",UFC Fight Night: Kattar vs. Emmett,"Austin, Texas, USA",0,Court McGee,Jeremiah Wells,KO/TKO,94,3,0,1,3,7,8,16,3,7,8,16,0,0,0,0,0,0,0,0,0,2
"June 18, 2022",UFC Fight Night: Kattar vs. Emmett,"Austin, Texas, USA",0,Jasmine Jasudavicius,Natalia Silva,Decision - Unanimous,900,3,0,0,31,96,101,185,40,120,116,213,0,2,6,3,0,0,0,0,217,67
"June 18, 2022",UFC Fight Night: Kattar vs. Emmett,"Austin, Texas, USA",1,Adrian Yanez,Tony Kelley,KO/TKO,229,3,1,0,35,20,67,49,36,21,68,50,0,0,0,0,0,0,0,0,4,2
"June 18, 2022",UFC Fight Night: Kattar vs. Emmett,"Austin, Texas, USA",0,Eddie Wineland,Cody Stamann,KO/TKO,59,3,0,1,3,27,7,38,3,32,7,43,0,0,0,0,0,0,0,0,0,7
"June 18, 2022",UFC Fight Night: Kattar vs. Emmett,"Austin, Texas, USA",1,Maria Oliveira,Gloria de Paula,Decision - Split,900,3,0,0,96,105,297,190,99,116,303,205,2,2,4,3,0,0,0,0,95,49
"June 18, 2022",UFC Fight Night: Kattar vs. Emmett,"Austin, Texas, USA",1,Ricardo Ramos,Danny Chavez,KO/TKO,72,3,1,0,4,3,14,9,4,3,14,9,0,0,0,0,0,0,0,0,1,0
"June 18, 2022",UFC Fight Night: Kattar vs. Emmett,"Austin, Texas, USA",0,Tim Means,Kevin Holland,Submission,388,3,0,0,21,36,46,90,25,53,52,109,2,0,5,1,0,1,0,0,90,9
"June 18, 2022",UFC Fight Night: Kattar vs. Emmett,"Austin, Texas, USA",0,Julian Marquez,Gregory Rodrigues,KO/TKO,198,3,0,3,13,49,42,72,13,50,42,74,0,0,0,0,0,0,0,0,0,52
"June 18, 2022",UFC Fight Night: Kattar vs. Emmett,"Austin, Texas, USA",1,Damir Ismagulov,Guram Kutateladze,Decision - Split,900,3,0,0,79,78,192,187,83,80,197,190,0,1,6,7,0,0,0,0,46,39
"June 18, 2022",UFC Fight Night: Kattar vs. Emmett,"Austin, Texas, USA",1,Joaquin Buckley,Albert Duraev,TKO - Doctor's Stoppage,600,3,2,0,27,10,105,50,30,17,108,60,0,2,0,9,0,0,0,0,22,108
"June 18, 2022",UFC Fight Night: Kattar vs. Emmett,"Austin, Texas, USA",0,Calvin Kattar,Josh Emmett,Decision - Split,1500,5,0,0,130,107,375,332,131,107,376,332,0,0,0,4,0,0,0,0,0,4
"June 11, 2022",UFC 275: Teixeira vs. Prochazka,"Kallang, Singapore",0,Ramona Pascual,Joselyne Edwards,Decision - Unanimous,900,3,0,0,63,164,109,268,65,175,113,280,1,0,11,3,0,0,0,0,62,52
"June 11, 2022",UFC 275: Teixeira vs. Prochazka,"Kallang, Singapore",0,Liang Na,Silvana Gomez Juarez,KO/TKO,82,3,0,1,4,8,17,12,4,10,17,14,0,0,2,0,0,0,0,0,9,0
"June 11, 2022",UFC 275: Teixeira vs. Prochazka,"Kallang, Singapore",1,Kyung Ho Kang,Batgerel Danaa,Decision - Unanimous,900,3,0,0,100,109,155,284,100,110,155,286,0,0,2,1,0,0,0,0,0,3
